bus_name,voltage_pu,violation
bus_xfmr-000382_sec,0.6939,under
bus_xfmr-000383_sec,0.6951,under
bus_xfmr-000384_sec,0.6581,under
bus_xfmr-000385_sec,0.6657,under
bus_xfmr-000386_sec,0.6529,under
bus_xfmr-000387_sec,0.6574,under
bus_xfmr-000388_sec,0.5315,under
bus_xfmr-000389_sec,0.6589,under
bus_xfmr-000390_sec,0.6568,under
bus_xfmr-000391_sec,0.6668,under
bus_xfmr-000392_sec,0.6664,under
bus_xfmr-000393_sec,0.5241,under
bus_xfmr-000394_sec,0.6575,under
bus_xfmr-000395_sec,0.6592,under
bus_xfmr-000396_sec,0.6535,under
bus_xfmr-000397_sec,0.6572,under
bus_xfmr-000398_sec,0.0317,under
bus_xfmr-000399_sec,0.6573,under
bus_xfmr-000400_sec,0.6256,under
bus_xfmr-000401_sec,0.2603,under
bus_xfmr-000402_sec,0.612,under
bus_xfmr-000403_sec,0.6314,under
bus_xfmr-000404_sec,0.1349,under
bus_xfmr-000405_sec,0.6403,under
bus_xfmr-000406_sec,0.6363,under
bus_xfmr-000407_sec,0.6325,under
bus_xfmr-000408_sec,0.6308,under
bus_xfmr-000409_sec,0.5992,under
bus_xfmr-000410_sec,0.6309,under
bus_xfmr-000411_sec,0.6352,under
bus_xfmr-000412_sec,0.3815,under
bus_xfmr-000413_sec,0.633,under
bus_xfmr-000414_sec,0.6348,under
bus_xfmr-000415_sec,0.5605,under
bus_xfmr-000416_sec,0.6326,under
bus_xfmr-000417_sec,0.6322,under
bus_xfmr-000418_sec,0.6311,under
bus_xfmr-000419_sec,0.2724,under
bus_xfmr-000420_sec,0.6307,under
bus_xfmr-000421_sec,0.6321,under
bus_xfmr-000422_sec,0.6135,under
bus_xfmr-000423_sec,0.609,under
bus_xfmr-000424_sec,0.599,under
bus_xfmr-000425_sec,0.6094,under
bus_xfmr-000426_sec,0.6089,under
bus_xfmr-000427_sec,0.6103,under
bus_xfmr-000428_sec,0.4463,under
bus_xfmr-000429_sec,0.612,under
bus_xfmr-000430_sec,0.6089,under
bus_xfmr-000431_sec,0.6125,under
bus_xfmr-000432_sec,0.5927,under
bus_xfmr-000433_sec,0.6088,under
bus_xfmr-000434_sec,0.5745,under
bus_xfmr-000435_sec,0.6104,under
bus_xfmr-000436_sec,0.4686,under
bus_xfmr-000437_sec,0.6151,under
bus_xfmr-000438_sec,0.2688,under
bus_xfmr-000439_sec,0.6108,under
bus_xfmr-000440_sec,0.6084,under
bus_xfmr-000441_sec,0.5969,under
bus_xfmr-000442_sec,0.5954,under
bus_xfmr-000443_sec,0.6026,under
bus_xfmr-000444_sec,0.5953,under
bus_xfmr-000445_sec,0.1002,under
bus_xfmr-000446_sec,0.5919,under
bus_xfmr-000447_sec,0.5963,under
bus_xfmr-000448_sec,0.169,under
bus_xfmr-000449_sec,0.5954,under
bus_xfmr-000450_sec,0.4787,under
bus_xfmr-000451_sec,0.5956,under
bus_xfmr-000452_sec,0.5961,under
bus_xfmr-000453_sec,0.5992,under
bus_xfmr-000454_sec,0.5949,under
bus_xfmr-000455_sec,0.5949,under
bus_xfmr-000456_sec,0.5236,under
bus_xfmr-000457_sec,0.588,under
bus_xfmr-000458_sec,0.6051,under
bus_xfmr-000459_sec,0.5939,under
bus_xfmr-000460_sec,0.2153,under
bus_xfmr-000461_sec,0.5809,under
bus_xfmr-000462_sec,0.5819,under
bus_xfmr-000463_sec,0.4506,under
bus_xfmr-000464_sec,0.5815,under
bus_xfmr-000465_sec,0.5821,under
bus_xfmr-000466_sec,0.1345,under
bus_xfmr-000467_sec,0.3474,under
bus_xfmr-000468_sec,0.5825,under
bus_xfmr-000469_sec,0.584,under
bus_xfmr-000470_sec,0.581,under
bus_xfmr-000471_sec,0.5804,under
bus_xfmr-000472_sec,0.539,under
bus_xfmr-000473_sec,0.5854,under
bus_xfmr-000474_sec,0.0368,under
bus_xfmr-000475_sec,0.5755,under
bus_xfmr-000476_sec,0.5703,under
bus_xfmr-000477_sec,0.4305,under
bus_xfmr-000478_sec,0.5809,under
bus_xfmr-000479_sec,0.0837,under
bus_xfmr-000480_sec,0.5722,under
bus_xfmr-000481_sec,0.5804,under
bus_xfmr-000482_sec,0.1481,under
bus_xfmr-000483_sec,0.5759,under
bus_xfmr-000484_sec,0.1026,under
bus_xfmr-000485_sec,0.5266,under
bus_xfmr-000486_sec,0.58,under
bus_xfmr-000487_sec,0.5763,under
bus_xfmr-000488_sec,0.5673,under
bus_xfmr-000489_sec,0.585,under
bus_xfmr-000490_sec,0.5839,under
