bus_name,voltage_pu,violation
bus_xfmr-000386_sec,0.7074,under
bus_xfmr-000387_sec,0.7138,under
bus_xfmr-000388_sec,0.7018,under
bus_xfmr-000389_sec,0.7154,under
bus_xfmr-000390_sec,0.7131,under
bus_xfmr-000391_sec,0.7214,under
bus_xfmr-000392_sec,0.7203,under
bus_xfmr-000393_sec,0.649,under
bus_xfmr-000394_sec,0.714,under
bus_xfmr-000395_sec,0.7158,under
bus_xfmr-000396_sec,0.7077,under
bus_xfmr-000397_sec,0.7136,under
bus_xfmr-000398_sec,0.0294,under
bus_xfmr-000399_sec,0.7137,under
bus_xfmr-000400_sec,0.6716,under
bus_xfmr-000401_sec,0.2513,under
bus_xfmr-000402_sec,0.7018,under
bus_xfmr-000403_sec,0.6858,under
bus_xfmr-000404_sec,0.2524,under
bus_xfmr-000405_sec,0.6947,under
bus_xfmr-000406_sec,0.6964,under
bus_xfmr-000407_sec,0.687,under
bus_xfmr-000408_sec,0.6851,under
bus_xfmr-000409_sec,0.6415,under
bus_xfmr-000410_sec,0.6852,under
bus_xfmr-000411_sec,0.6868,under
bus_xfmr-000412_sec,0.6051,under
bus_xfmr-000413_sec,0.6875,under
bus_xfmr-000414_sec,0.6873,under
bus_xfmr-000415_sec,0.6643,under
bus_xfmr-000416_sec,0.6871,under
bus_xfmr-000417_sec,0.6864,under
bus_xfmr-000418_sec,0.6854,under
bus_xfmr-000419_sec,0.2286,under
bus_xfmr-000420_sec,0.685,under
bus_xfmr-000421_sec,0.6862,under
bus_xfmr-000422_sec,0.6644,under
bus_xfmr-000423_sec,0.6527,under
bus_xfmr-000424_sec,0.6472,under
bus_xfmr-000425_sec,0.6616,under
bus_xfmr-000426_sec,0.661,under
bus_xfmr-000427_sec,0.6625,under
bus_xfmr-000428_sec,0.4561,under
bus_xfmr-000429_sec,0.6636,under
bus_xfmr-000430_sec,0.661,under
bus_xfmr-000431_sec,0.6711,under
bus_xfmr-000432_sec,0.6382,under
bus_xfmr-000433_sec,0.6609,under
bus_xfmr-000434_sec,0.6675,under
bus_xfmr-000435_sec,0.6627,under
bus_xfmr-000436_sec,0.3515,under
bus_xfmr-000437_sec,0.6785,under
bus_xfmr-000438_sec,0.1872,under
bus_xfmr-000439_sec,0.6622,under
bus_xfmr-000440_sec,0.6604,under
bus_xfmr-000441_sec,0.6467,under
bus_xfmr-000442_sec,0.6466,under
bus_xfmr-000443_sec,0.6545,under
bus_xfmr-000444_sec,0.6465,under
bus_xfmr-000445_sec,0.2499,under
bus_xfmr-000446_sec,0.6412,under
bus_xfmr-000447_sec,0.646,under
bus_xfmr-000448_sec,0.3317,under
bus_xfmr-000449_sec,0.6466,under
bus_xfmr-000450_sec,0.6284,under
bus_xfmr-000451_sec,0.6469,under
bus_xfmr-000452_sec,0.6417,under
bus_xfmr-000453_sec,0.655,under
bus_xfmr-000454_sec,0.6461,under
bus_xfmr-000455_sec,0.646,under
bus_xfmr-000456_sec,0.6442,under
bus_xfmr-000457_sec,0.6366,under
bus_xfmr-000458_sec,0.6537,under
bus_xfmr-000459_sec,0.645,under
bus_xfmr-000460_sec,0.3481,under
bus_xfmr-000461_sec,0.6313,under
bus_xfmr-000462_sec,0.6323,under
bus_xfmr-000463_sec,0.4668,under
bus_xfmr-000464_sec,0.6319,under
bus_xfmr-000465_sec,0.6318,under
bus_xfmr-000466_sec,0.2313,under
bus_xfmr-000467_sec,0.3324,under
bus_xfmr-000468_sec,0.6314,under
bus_xfmr-000469_sec,0.6328,under
bus_xfmr-000470_sec,0.6313,under
bus_xfmr-000471_sec,0.621,under
bus_xfmr-000472_sec,0.6338,under
bus_xfmr-000473_sec,0.6289,under
bus_xfmr-000474_sec,0.0894,under
bus_xfmr-000475_sec,0.6184,under
bus_xfmr-000476_sec,0.618,under
bus_xfmr-000477_sec,0.4346,under
bus_xfmr-000478_sec,0.6312,under
bus_xfmr-000479_sec,0.2017,under
bus_xfmr-000480_sec,0.6166,under
bus_xfmr-000481_sec,0.6267,under
bus_xfmr-000482_sec,0.4231,under
bus_xfmr-000483_sec,0.6259,under
bus_xfmr-000484_sec,0.2343,under
bus_xfmr-000485_sec,0.532,under
bus_xfmr-000486_sec,0.6283,under
bus_xfmr-000487_sec,0.6264,under
bus_xfmr-000488_sec,0.6096,under
bus_xfmr-000489_sec,0.6336,under
bus_xfmr-000490_sec,0.6314,under
