bus_name,voltage_pu,violation
bus_xfmr-000470_sec,0.7301,under
bus_xfmr-000471_sec,0.7376,under
bus_xfmr-000472_sec,0.7391,under
bus_xfmr-000473_sec,0.7334,under
bus_xfmr-000474_sec,0.1223,under
bus_xfmr-000475_sec,0.7299,under
bus_xfmr-000476_sec,0.729,under
bus_xfmr-000477_sec,0.6962,under
bus_xfmr-000478_sec,0.7299,under
bus_xfmr-000479_sec,0.3383,under
bus_xfmr-000480_sec,0.7277,under
bus_xfmr-000481_sec,0.7289,under
bus_xfmr-000482_sec,0.5752,under
bus_xfmr-000483_sec,0.7256,under
bus_xfmr-000484_sec,0.2999,under
bus_xfmr-000485_sec,0.7201,under
bus_xfmr-000486_sec,0.728,under
bus_xfmr-000487_sec,0.7261,under
bus_xfmr-000488_sec,0.7249,under
bus_xfmr-000489_sec,0.7327,under
bus_xfmr-000490_sec,0.7306,under
